creature_id,name,description,source_file,pet_value,max_age,body_size,gait_speed,lays_eggs,clutch_min,clutch_max,milkable,shearable,is_webber,is_nopain,is_noexert,is_nobreathe,is_extravision,is_trapavoid,is_mount,is_pack,is_wagon,combat_rating,economic_rating,biomes,creature_classes,is_aquatic,is_amphibious,is_prehistoric,is_animal_person,is_megabeast,is_semimegabeast,included_in_mod,exclusion_reason
BIRD_LOVEBIRD_MASKED,masked lovebird,"A tiny, colorful bird.  It can be trained to be a pleasant companion.",creature_birds_new.txt,30,MAXAGE:10:15,90,251,True,4,5,False,False,False,False,False,False,False,False,False,False,False,12,29,ANY_TROPICAL_FOREST,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_LOVEBIRD_PEACH-FACED,peach-faced lovebird,"A tiny, brightly colored parrot.  They are clever and learn many tricks.",creature_birds_new.txt,30,MAXAGE:10:15,60,251,True,4,6,False,False,False,False,False,False,False,False,False,False,False,12,28,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; SHRUBLAND_TEMPERATE; FOREST_TEMPERATE_BROADLEAF,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_MAGPIE,magpie,A tiny black and white bird.  It is one of the most intelligent of the natural creatures.,creature_birds_new.txt,30,MAXAGE:10:20,200,251,True,2,5,False,False,False,False,False,False,False,False,False,False,False,16,30,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; SHRUBLAND_TEMPERATE,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_ORIOLE,oriole,A small yellow and black bird.  They feed in the canopy of the forest.,creature_birds.txt,30,MAXAGE:10:20,40,157,True,3,7,False,False,False,False,False,False,False,False,False,False,False,13,28,FOREST_TEMPERATE_BROADLEAF,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_OSPREY,osprey,A small bird of prey with black markings on its eyes.  It hunts near bodies of water.,creature_birds_new.txt,25,MAXAGE:20:30,2000,251,True,2,4,False,False,False,False,False,False,False,False,False,False,False,26,35,ANY_OCEAN; ANY_LAKE; ANY_RIVER; MARSH_TROPICAL_FRESHWATER; MARSH_TROPICAL_SALTWATER; MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_OSTRICH,ostrich,A large flightless bird that runs through the savanna.  It has a long neck and legs.,creature_birds.txt,100,MAXAGE:35:45,90000,219,True,10,15,False,False,False,False,False,False,False,False,False,False,False,42,48,SAVANNA_TROPICAL; GRASSLAND_TROPICAL; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_OSTRICH_GIANT,giant ostrich,A huge bird monster with extremely long legs and neck.,creature_birds.txt,1000,MAXAGE:35:45,90000,219,True,10,15,False,False,False,False,False,False,False,False,False,False,False,42,63,SAVANNA_TROPICAL; GRASSLAND_TROPICAL; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_OWL_BARN,barn owl,"A small, nocturnal bird of prey found in woodland regions.  Its hunger for rodents drives it to take residence in buildings.",creature_birds_new.txt,25,MAXAGE:10:20,500,251,True,3,6,False,False,False,False,False,False,False,False,False,False,False,19,33,ANY_WETLAND; ANY_TEMPERATE_FOREST; FOREST_TROPICAL_CONIFER; FOREST_TROPICAL_DRY_BROADLEAF; ANY_SHRUBLAND; ANY_SAVANNA; ANY_GRASSLAND; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_OWL_GREAT_HORNED,great horned owl,"A small, nocturnal bird of prey with large eyes and protruding feathers.",creature_birds_new.txt,25,MAXAGE:15:20,2000,251,True,1,5,False,False,False,False,False,False,False,False,False,False,False,26,35,ANY_FOREST; ANY_SHRUBLAND; ANY_SAVANNA; ANY_GRASSLAND; ANY_DESERT; SWAMP_MANGROVE; MOUNTAIN; TUNDRA,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_OWL_SNOWY,snowy owl,A small white bird that hunts in the coldest reaches of the world.,creature_birds_new.txt,25,MAXAGE:10:30,2000,251,True,5,10,False,False,False,False,False,False,False,False,False,False,False,26,37,TUNDRA,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PARAKEET,parakeet,A tiny parrot found in flocks of many hundreds.  Exceptional birds can be taught to speak.,creature_birds_new.txt,30,MAXAGE:15:25,120,251,True,2,4,False,False,False,False,False,False,False,False,False,False,False,13,29,GRASSLAND_TROPICAL; SAVANNA_TROPICAL; SHRUBLAND_TROPICAL; ANY_TROPICAL_FOREST,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_PARROT_GREY,grey parrot,The most intelligent of birds.  It can be found in the rainforest.,creature_birds_new.txt,10,MAXAGE:40:60,400,251,True,1,5,False,False,False,False,False,False,False,False,False,False,False,19,32,FOREST_TROPICAL_MOIST_BROADLEAF,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PEAFOWL_BLUE,blue peafowl,"A small forest bird.  The male's tail creates an extravagant display for females.  At night, they roost in the trees.",creature_domestic.txt,10,MAXAGE:15:30,4000,439,True,6,8,False,False,False,False,False,False,False,False,False,False,False,27,39,FOREST_TROPICAL_DRY_BROADLEAF; FOREST_TROPICAL_MOIST_BROADLEAF,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PENGUIN,penguin,A small flightless bird that lives on arctic shorelines.,creature_birds.txt,10,MAXAGE:20:30,4000,439,True,2,2,False,False,False,False,False,False,False,False,False,False,False,27,36,OCEAN_ARCTIC,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PENGUIN_EMPEROR,emperor penguin,"A small flightless bird, it is the largest of the natural penguins.  It is known for its treks through leagues of glacial ice.",creature_birds.txt,10,MAXAGE:20:50,30000,439,True,1,1,False,False,False,False,False,False,False,False,False,False,False,35,40,OCEAN_ARCTIC,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PENGUIN_GIANT,giant penguin,"A huge monster, shaped like a penguin.",creature_birds.txt,500,MAXAGE:20:30,4000,439,True,2,2,False,False,False,False,False,False,False,False,False,False,False,27,51,OCEAN_ARCTIC,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PENGUIN_LITTLE,little penguin,"A small flightless bird, blue in color, that lives on arctic shorelines.",creature_birds.txt,10,MAXAGE:20:30,1500,439,True,2,2,False,False,False,False,False,False,False,False,False,False,False,22,34,OCEAN_ARCTIC,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_PUFFIN,puffin,A tiny diving bird found living on seaside cliffs in the colder climates.,creature_birds_new.txt,10,MAXAGE:15:20,750,251,True,1,1,False,False,False,False,False,False,False,False,False,False,False,21,32,OCEAN_ARCTIC,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_RAVEN,raven,"A small, foreboding black bird that feeds on carrion.  It is social, very intelligent, and knows how to use tools.",creature_birds_new.txt,25,MAXAGE:20:40,1200,251,True,3,7,False,False,False,False,False,False,False,False,False,False,False,23,35,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; SHRUBLAND_TEMPERATE; FOREST_TAIGA; ANY_TEMPERATE_FOREST; ANY_TEMPERATE_WETLAND; TUNDRA; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_ROC,roc,A bird of prey so large and ferocious it dwarfs many dragons.  All beneath its mighty wings should fear the sky.,creature_standard.txt,10000,,20000000,176,True,1,2,False,False,False,False,False,False,False,False,False,False,False,63,63,MOUNTAIN,GENERAL_POISON,False,False,False,False,True,False,False,TAG_EXCLUSION: creature has [MEGABEAST]
BIRD_RW_BLACKBIRD,red-winged blackbird,A small black bird with bright red markings under the wings.  They live in the marshland.,creature_birds.txt,30,MAXAGE:10:20,50,157,True,2,4,False,False,False,False,False,False,False,False,False,False,False,13,27,MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_STORK_WHITE,white stork,"A small bird with long legs and bill, and a extremely long wingspan.",creature_birds_new.txt,25,MAXAGE:20:40,3000,251,True,1,7,False,False,False,False,False,False,False,False,False,False,False,27,36,ANY_GRASSLAND; ANY_WETLAND,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_SWALLOW_CAVE,cave swallow,A small blue and orange bird.,creature_subterranean.txt,30,MAXAGE:10:20,100,251,True,4,5,False,False,False,False,False,False,False,False,False,False,False,12,29,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BIRD_SWALLOW_CAVE_GIANT,giant cave swallow,A gigantic blue and orange bird.,creature_subterranean.txt,700,MAXAGE:10:20,200000,251,True,2,3,False,False,False,False,False,False,False,False,False,False,False,46,60,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_SWAN,swan,"A small aquatic bird, prized for its beauty.",creature_birds_new.txt,10,MAXAGE:10:25,10000,251,True,5,7,False,False,False,False,False,False,False,False,False,False,False,32,40,ANY_TEMPERATE_LAKE; ANY_TEMPERATE_MARSH,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_TURKEY,turkey,A small forest bird known for the distinctive flaps of skin hanging from its face.  It is prized for its meat.,creature_domestic.txt,10,MAXAGE:7:10,5000,219,True,10,14,False,False,False,False,False,False,False,False,False,False,False,30,41,SHRUBLAND_TEMPERATE; ANY_TEMPERATE_FOREST; ANY_TEMPERATE_SWAMP,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_VULTURE,vulture,"A large bird with a featherless red head found in the sky of tropical deserts, scanning the ground for dead carcasses.",creature_large_tropical.txt,30,MAXAGE:10:20,9000,251,True,1,3,False,False,False,False,False,False,False,False,False,False,False,32,38,GRASSLAND_TROPICAL; SAVANNA_TROPICAL; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
BIRD_WREN,wren,A tiny brown bird given to singing complex songs.,creature_birds_new.txt,30,MAXAGE:5:7,40,251,True,3,10,False,False,False,False,False,False,False,False,False,False,False,12,28,ANY_FOREST; ANY_GRASSLAND; ANY_SAVANNA; ANY_SHRUBLAND; ANY_WETLAND; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BLACK_MAMBA,black mamba,A small aggressive snake which can move very quickly.  Its venom is deadly.,creature_tropical_new.txt,50,MAXAGE:10:15,5000,439,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,45,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL; ANY_TROPICAL_FOREST; ANY_TROPICAL_SWAMP,POISONOUS; GENERAL_POISON,False,False,False,False,False,False,True,
BLACK_MAMBA_MAN,black mamba man,A person in the form of a large black mamba with arms.,creature_tropical_new.txt,50,MAXAGE:60:80,5000,439,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,45,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL; ANY_TROPICAL_FOREST; ANY_TROPICAL_SWAMP,POISONOUS; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BLACK_MAMBA_MAN' ends with _MAN or _WOMAN
BLENDEC_FOUL,foul blendec,A man-shaped creature with the legs of a goat and the empty-eyed skull of a goat.,creature_standard.txt,250,,60000,293,False,0,0,False,False,False,False,False,False,True,False,False,False,False,43,36,FOREST_TEMPERATE_BROADLEAF; FOREST_TROPICAL_CONIFER; FOREST_TROPICAL_DRY_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
BLIND_CAVE_BEAR,blind cave bear,A huge emaciated-looking bear with great drooping ears and many sharp teeth.  It is found deep underground.,creature_next_underground.txt,500,MAXAGE:20:30,200000,293,False,0,0,False,False,False,False,False,False,True,False,False,False,False,48,47,SUBTERRANEAN_CHASM,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
BLIND_CAVE_OGRE,blind cave ogre,A large cavern-dwelling humanoid monster.  It has a gaping mouth with many sharp teeth.  It has no eyes and only two digits on each hand and foot.,creature_next_underground.txt,500,MAXAGE:20:30,7000000,351,False,0,0,False,False,False,False,False,False,True,False,False,False,False,63,50,SUBTERRANEAN_CHASM,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
BLIZZARD_MAN,blizzard man,"A large humanoid monster from the wild tundra.  It has translucent skin, icicles for teeth, red glowing eyes and pointed ears.",creature_standard.txt,,,300000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,44,GLACIER; TUNDRA,HUMANOID_TRACKING_SYMBOL,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BLIZZARD_MAN' ends with _MAN or _WOMAN
BLOOD_MAN,blood man,A man-shaped abomination made entirely of blood.  These cursed creatures are only found very near the underworld.,creature_next_underground.txt,,,70000,439,False,0,0,False,False,False,True,True,True,True,False,False,False,False,59,39,SUBTERRANEAN_CHASM,,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BLOOD_MAN' ends with _MAN or _WOMAN
BLUEJAY_MAN,bluejay man,A person with the head and wings of a bluejay.,creature_birds.txt,30,MAXAGE:60:80,100,157,True,2,7,False,False,False,False,False,False,False,False,False,False,False,13,29,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; SHRUBLAND_TEMPERATE; FOREST_TEMPERATE_BROADLEAF; FOREST_TEMPERATE_CONIFER,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BLUEJAY_MAN' ends with _MAN or _WOMAN
BOBCAT,bobcat,A small feline predator with a shortened tail.,creature_temperate_new.txt,75,MAXAGE:10:35,8000,266,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,25,ANY_FOREST; ANY_DESERT; SWAMP_TROPICAL_FRESHWATER; SWAMP_TROPICAL_SALTWATER; SWAMP_TEMPERATE_FRESHWATER; SWAMP_TEMPERATE_SALTWATER; SWAMP_MANGROVE; MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
BOBCAT_MAN,bobcat man,A person with the head and short tail of a bobcat.,creature_temperate_new.txt,75,MAXAGE:60:80,8000,266,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,25,ANY_FOREST; ANY_DESERT; SWAMP_TROPICAL_FRESHWATER; SWAMP_TROPICAL_SALTWATER; SWAMP_TEMPERATE_FRESHWATER; SWAMP_TEMPERATE_SALTWATER; SWAMP_MANGROVE; MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BOBCAT_MAN' ends with _MAN or _WOMAN
BONOBO,bonobo,A large ape which lives in the tropical forests.  It is quite intelligent and lives in large and complex social groups.,creature_large_tropical.txt,500,MAXAGE:40:80,50000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,40,43,FOREST_TROPICAL_MOIST_BROADLEAF; SHRUBLAND_TROPICAL,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
BROWN_RECLUSE_SPIDER_MAN,brown recluse spider man,A person with the head and arms of a brown recluse spider.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,True,True,False,False,True,False,False,False,False,38,5,FOREST_TEMPERATE_BROADLEAF,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BROWN_RECLUSE_SPIDER_MAN' ends with _MAN or _WOMAN
BUGBAT,bugbat,A small bat-like creature with the head of an insect.  It is found deep underground.,creature_next_underground.txt,20,MAXAGE:10:20,10000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,25,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,True,
BUMBLEBEE,bumblebee,A small woolly insect that lives in hive colonies.  It has an annoying sting which it rarely uses.,creature_insects.txt,,MAXAGE:1:1,1,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,9,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BUSHMASTER,bushmaster,A tiny venomous snake.  It is the longest of the pit vipers.,creature_tropical_new.txt,50,MAXAGE:12:24,8500,1755,True,10,20,False,False,False,False,False,False,False,False,False,False,False,19,44,FOREST_TROPICAL_MOIST_BROADLEAF,POISONOUS; GENERAL_POISON,False,False,False,False,False,False,True,
BUSHMASTER_MAN,bushmaster man,A large bushmaster with the arms of a man.,creature_tropical_new.txt,50,MAXAGE:60:80,8500,439,True,10,20,False,False,False,False,False,False,False,False,False,False,False,30,44,FOREST_TROPICAL_MOIST_BROADLEAF,POISONOUS; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BUSHMASTER_MAN' ends with _MAN or _WOMAN
BUSHTIT_MAN,bushtit man,A person with the head and wings of a bushtit.,creature_birds_new.txt,30,MAXAGE:60:80,5,251,True,5,13,False,False,False,False,False,False,False,False,False,False,False,12,25,ANY_TEMPERATE_FOREST,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BUSHTIT_MAN' ends with _MAN or _WOMAN
BUTTERFLY_MONARCH,monarch butterfly,A small insect with large orange wings.  It is admired for its beauty.,creature_insects.txt,,MAXAGE:1:1,1,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,9,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
BUTTERFLY_MONARCH_MAN,monarch butterfly man,A person with the wings and head of a monarch butterfly.,creature_insects.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,5,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BUTTERFLY_MONARCH_MAN' ends with _MAN or _WOMAN
BUZZARD_MAN,buzzard man,A person with the head and wings of a buzzard.,creature_large_temperate.txt,30,MAXAGE:60:80,1400,251,True,2,3,False,False,False,False,False,False,False,False,False,False,False,24,34,MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER; GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; ANY_DESERT,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'BUZZARD_MAN' ends with _MAN or _WOMAN
CAMBRIAN_ANOMALOCARIS,anomalocaris,A tiny aquatic arthropod with pronounced eyes and two frontal grasping appendages.,creature_cambrian.txt,20,MAXAGE:1:5,450,8775,False,0,0,False,False,False,True,False,False,True,False,False,False,False,18,18,OCEAN_TROPICAL; POOL_TROPICAL_SALTWATER,REAL_WORLD_EXTINCT; CAMBRIAN; GENERAL_POISON,True,False,True,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
CAMBRIAN_ANOMALOCARIS_MAN,anomalocaris man,A small arthropod person with pronounced eyes and two grasping appendages protruding from their face.,creature_cambrian.txt,20,MAXAGE:60:80,450,293,False,0,0,False,False,False,True,False,False,True,False,False,False,False,30,18,OCEAN_TROPICAL; POOL_TROPICAL_SALTWATER,REAL_WORLD_EXTINCT; CAMBRIAN; GENERAL_POISON,True,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CAMBRIAN_ANOMALOCARIS_MAN' ends with _MAN or _WOMAN
